"st","year","month","rain","press","RH","temp","wind"
4617,2021,3,0.9623985309599,1012.37149965987,88.6316181365208,31.9123678806426,27.7782984002514
4617,2021,4,5.07461008854015,1011.32137273134,91.3133792019919,32.1217682992379,26.5004186354383
4617,2021,5,3.32443703248477,1008.92021897942,92.8899831849415,32.6589485448244,27.0126566154882
4617,2021,6,5.62328277622472,1007.50100031713,93.0745023758533,31.8584581825462,26.2357628183004
4617,2021,7,5.94274133463403,1006.70454503159,93.8747224853124,31.3172245275062,26.785157801829
4617,2021,8,4.86541789931669,1008.53676621892,93.0609229158819,31.6249417687317,26.7712510356712
4617,2021,9,10.5972689598416,1009.51371301125,97.5501727144123,29.7545110415062,25.5725353062538
4617,2021,10,5.99353638475497,1011.00817952873,94.9455770733427,29.8099540606422,25.7416154541532
4617,2021,11,0.0298586657682789,1013.77322403911,89.4743801194467,29.4807185946062,24.520612881213
4617,2021,12,0.0258041094261355,1017.45536648149,88.3434832961883,27.8741366038588,22.7999347524119
4617,2022,1,0.1077713579826,1015.07736440344,90.5371679903673,29.0493068533193,23.9669790365235
4617,2022,2,0.874206086430094,1014.7986445859,88.4190177624824,28.6668502929545,23.4707239918071
4617,2022,3,3.30416206196208,1011.4269172649,91.6943585887819,31.4425957052759,26.9944704894786
4617,2022,4,1.78740432177027,1011.60292116798,87.9182297003145,31.6391563605706,25.4716605793285
4617,2022,5,9.88198134094237,1008.73361229617,94.5857346206294,30.5744405329093,26.0207511954481
4617,2022,6,6.65822161090422,1007.77822115768,91.8518264404038,31.9097209960343,26.3527372282541
4617,2022,7,9.11796058613645,1006.53702092364,95.0736598301987,31.1865347731306,27.0996605779177
4617,2022,8,6.5498763635401,1007.50664460443,95.286922267149,31.0012303421843,26.8021211563346
4617,2022,9,10.2611306575623,1009.03284586667,96.3902132894648,30.3441776883948,26.0855676907531
4617,2022,10,3.22522957315726,1013.06944097133,90.1641560890321,30.0606723357517,25.9114984947865
4617,2022,11,1.62223261559051,1012.76141756948,91.3351261601561,30.6748506495736,24.9195285830843
4617,2022,12,0.00440080612167659,1016.0613198509,87.7298351877457,27.8808627827839,23.0851736666656
4617,2023,1,0.670687728068321,1016.96682936909,87.3618940564614,28.5819044291613,16.3274145782076
4617,2023,2,0.166442575082954,1015.11691005935,86.3590486752223,32.7455053127655,20.2414696244569
4617,2023,3,0.165756631907525,1013.64379880207,85.0424971871738,35.1520229276883,21.4993218772724
4617,2023,4,2.48412071020358,1009.58376012765,83.0773861099779,38.2430793170891,25.9380953494449
4617,2023,5,3.82596079323284,1008.5731143413,89.3981590841292,36.4384062825925,26.0262454684263
4617,2023,6,8.79815616590727,1006.40062474832,93.6179535499256,34.1994129279055,25.1747099717657
4617,2023,7,12.5070682283414,1006.96870823306,93.7998276354142,33.6664454941141,25.1169662766812
4617,2023,8,5.85035556935078,1008.88610041448,94.0408033527599,32.6693310982543,25.4084074464354
4617,2023,9,13.2636915841661,1009.78200219488,97.3314778702461,31.4814670988294,24.7181547101385
4617,2023,10,4.21123054917766,1013.42772049802,93.1505563869822,32.7204026378443,24.3764782585178
4608,2012,1,1.66072908075491,1010.41063496497,88.3605609342338,27.898744857441,23.0692967167164
4608,2012,2,0.220037442823582,1012.45699289605,88.0800802000635,29.7308771465433,24.080478879266
4608,2012,3,0.860752545151763,1012.00382041412,85.7598399249574,30.9762162095984,25.1749099871018
4608,2012,4,3.4371347379506,1010.44389138922,89.028249911166,31.7702879897869,25.7252580659476
4608,2012,5,8.56723924450841,1006.9033025047,92.4594233047592,31.485661979636,26.0616621084448
4608,2012,6,3.52318248174596,1005.7821615289,89.5686225004167,31.0803065919684,26.5178694303121
4608,2012,7,4.58269265088373,1006.24588578286,91.0982509735813,30.6847429254556,25.8759515743105
4608,2012,8,8.02489678870169,1006.91338278898,91.6493040629704,30.1276792696133,26.1714977924619
4608,2012,9,6.42810535355369,1009.53157378274,94.7184777264637,30.0039928970611,26.5145101563078
4608,2012,10,1.82707960744803,1012.49126341215,92.0418513871801,30.2764836404626,25.5882756539448
4608,2012,11,0.718646584481816,1012.56697467221,91.1746924402158,30.50760956449,25.3854698615264
4608,2012,12,0.127880516290488,1013.9073432648,88.5985987795565,29.731165357355,24.0470579996545
4608,2013,1,0.251809317458391,1016.11621794845,88.1894509351222,28.0970792432063,22.4149330197034
4608,2013,2,0.0357251897648493,1013.75040758299,82.9333616781564,30.8844128381965,24.640004844305
4608,2013,3,0.927983178110224,1012.01685083107,81.6429308914804,32.7806607232946,26.1964295028994
4608,2013,4,1.30931607452031,1009.7058448583,82.3675335947439,33.3898028562847,27.2670565360215
4608,2013,5,4.85347870201024,1008.67093057748,90.0999924586655,32.5264737701213,27.1226221186023
4608,2013,6,4.6133358159339,1006.49156543784,90.8293113770646,31.280241201456,26.9360360852986
4608,2013,7,9.51234465412119,1006.52634245854,93.5100460371148,30.6124016619956,28.4155060704294
4608,2013,8,5.90148509496389,1007.07875131657,93.6364350458573,30.3646889715826,27.9675027799063
4608,2013,9,9.80496107331707,1008.7639993248,96.5204605574995,29.7521484447651,27.6821227692102
4608,2013,10,1.99948199023139,1012.94239090169,92.8435512770388,29.693339356841,28.8940696580038
4608,2013,11,0.167839233819098,1013.98421530519,89.9456832341443,29.7344864154239,26.6030951973763
4608,2013,12,0.729880422242008,1017.06955261047,90.2662900575326,25.6901406146729,23.4271693425859
4608,2014,1,0.0128887959940187,1018.56519211511,89.235588493774,26.5274330656262,21.4107966347427
4608,2014,2,0.292440110980765,1013.73685636301,86.4976074333278,29.639092860472,25.4938600936074
4608,2014,3,0.880073119720367,1012.88989666754,84.9173250449971,32.584272684379,30.8930403997232
4608,2014,4,3.47804593999642,1011.01819640279,88.6792876310348,32.9269438430927,29.3287479935702
4608,2014,5,3.63148605355798,1009.42196279237,89.4586850520492,32.8753022775387,31.2153740236482
4608,2014,6,6.25516068799247,1006.18962513054,91.5036031779754,31.88866540293,29.6952213289719
4608,2014,7,7.8212497946439,1006.78457872165,93.1868923945466,30.5841616910299,30.5683057580564
4608,2014,8,8.14931705283587,1008.74415728268,93.853785553402,30.5180024825801,30.588632540729
4608,2014,9,8.24221406193402,1009.61877331254,95.8730371561711,30.3679274547911,30.1554574052411
4608,2014,10,1.87701035978772,1013.3496372155,93.2516137581752,30.3833801455038,29.7982869150458
4608,2014,11,0.540931230470996,1014.12260573316,92.6136153317852,30.1883240280947,29.1146023171417
4608,2014,12,0.0246316779014094,1017.19980095313,86.5143070677319,27.8799118256953,26.3516077819045
4608,2015,1,0.105277003097183,1017.62743423743,85.66892737963,27.369443015563,24.3134687018639
4608,2015,2,1.41290331800404,1015.85327661952,88.5696430962619,29.5137146313397,27.6211470300491
4608,2015,3,0.847709882795127,1013.74552743476,86.3419087535697,31.8905446881071,30.8043996167865
4608,2015,4,2.2130232216186,1011.91752393557,81.3740478210144,33.0907566116125,30.8531535483745
4608,2015,5,2.37494639317724,1008.8530471379,86.72418086781,33.6260267165778,31.9588202545242
4608,2015,6,4.44176235620602,1007.95010905528,89.3454972510644,32.5651263482944,31.6880725256019
4608,2015,7,7.44973819742909,1007.49948212184,91.2221205191755,30.8544570858026,31.2918185068718
4608,2015,8,6.93675892816957,1008.28329447604,94.2637216333628,30.697816532772,30.2828788584625
4608,2015,9,5.43915391352046,1010.06419525834,95.5245583262059,30.4000112157486,30.2163969818815
4608,2015,10,3.74652449084126,1013.87876969125,94.2929942160665,29.7996204198147,29.5533349033696
4608,2015,11,0.911609011407065,1014.207846605,92.5339967997895,30.5445813264657,29.3923160617863
4608,2015,12,0.055100431512609,1016.73124473984,88.8972931556268,29.3200762901874,27.9884682232508
4608,2016,1,0.900977490218175,1016.46753063038,90.915349333785,28.6161354613229,22.9757916156506
4608,2016,2,0.0601192216469373,1018.65607235885,83.5289266625257,28.4889800584877,25.481175367397
4608,2016,3,0.689922876428739,1013.55095998102,77.9957495955397,32.8328364482202,29.6817485284723
4608,2016,4,3.4009774309679,1009.55322074893,76.6829647064169,35.0984495897428,32.0498017911794
4608,2016,5,5.06365621011607,1009.00347629829,89.9132114083691,33.2175452600461,31.5614564399559
4608,2016,6,8.04674418946278,1008.52632599238,91.992884997706,31.7461101658815,29.2710937731052
4608,2016,7,7.75232062584943,1008.15321402153,94.8519877575997,30.7255758154407,28.4833818656954
4608,2016,8,7.56130016435304,1006.05559590286,93.3658529706521,30.8020769661296,28.6382151914818
4608,2016,9,10.3213768378783,1008.60804600349,96.0403625309506,29.8955538076877,27.9305079928593
4608,2016,10,3.61891796862602,1010.13906355719,95.1839219516235,30.3012401176599,28.4549935910632
4608,2016,11,1.84008070337113,1013.78122838614,92.7961591783818,29.709584469725,26.7947804764299
4608,2016,12,0.0546568634996544,1015.66827991921,89.0482177666867,28.3062147955462,24.9484586493659
4608,2017,1,0.0952851793105469,1015.41639146707,87.1378856462629,28.9417624010531,25.8752022288182
4608,2017,2,0.154980287344879,1016.31239518277,85.2733328235512,29.6304326621717,23.1465725544179
4608,2017,3,2.96408685054138,1012.68703537524,88.4841154059096,31.447743658181,29.7862488169885
4608,2017,4,1.37714254534569,1011.52973104175,86.9857639990062,32.6209293210963,30.9131329932704
4608,2017,5,9.80801285471044,1009.65675457764,93.0448155893992,31.4014522113096,28.7714642351445
4608,2017,6,7.43941276294045,1007.82463717541,93.2013820454576,31.146953559198,26.505705523657
4608,2017,7,13.2164870337391,1007.19352291096,94.8960077351161,30.061039245882,25.8964600777948
4608,2017,8,7.52658973973639,1007.63971699877,94.6450275632383,30.7399909198297,28.6129910658591
4608,2017,9,6.74412929923791,1009.59847681205,95.8955964318763,30.782658541235,28.6989589862055
4608,2017,10,6.84807831646051,1011.91733442598,93.7883631249013,29.9106653050846,25.444679404063
4608,2017,11,0.122231075967157,1013.38266497894,87.8594655194656,29.462077366179,24.3493860619169
4608,2017,12,0.206776002731812,1016.75447348177,88.6517106008854,27.4519090123117,24.8590459377047
4608,2018,1,0.0978630746746207,1014.04946297777,88.8904403956799,28.5064851045454,26.9744130123891
4608,2018,2,0.552355741446238,1016.13573611019,86.248090411844,28.4784697498022,24.3661035537826
4608,2018,3,1.29129256480575,1012.89198265508,86.7987335742791,30.8814392799655,29.835945667677
4608,2018,4,4.35692890257004,1011.90147224833,88.85769332563,31.8681602842074,30.3956701555441
4608,2018,5,6.60997338170871,1010.60250718139,94.2694465554714,31.6688928505218,26.701012131884
4608,2018,6,6.14514819631572,1007.35697250392,92.1036232030131,31.3804082204388,26.5167472129786
4608,2018,7,8.91955013064583,1005.08336866707,93.1607489480979,30.1056985862651,26.2383390521294
4608,2018,8,5.37729151919597,1005.94928649454,93.5245982203994,29.9046384037791,28.6228759009108
4608,2018,9,5.88234123503783,1009.8520279729,94.7897516087503,30.9197995193306,28.3776705610745
4608,2018,10,1.43718890824539,1013.71988407423,91.8087317891761,31.0350040035226,26.2771164423038
4608,2018,11,0.593022481119479,1014.47265928862,90.8560583721828,30.2376699880524,25.0989415472593
4608,2018,12,0.177285739216327,1015.39203856284,88.1083157009775,29.5898029656444,26.1686625344913
4608,2019,1,0.00165836117917092,1016.99528657172,85.3345541892227,29.1636109015543,27.0727815190593
4608,2019,2,0.735628798078112,1014.2577388841,85.5189552051812,31.8981257466001,27.5178361253845
4608,2019,3,0.954717267665133,1011.86184276017,81.9200666463296,33.3979303619968,33.924679222429
4608,2019,4,1.72137139011219,1010.14184235599,84.139726695421,34.2789090433587,29.9400759703573
4608,2019,5,6.27878400503281,1008.45581870661,90.6356866295603,32.5790001028309,29.4589086492093
4608,2019,6,2.59149259396888,1007.26973106767,89.4423182569039,32.5361175062871,29.8767433881038
4608,2019,7,4.48113290670981,1006.8827670051,89.7929740735698,31.9661520270887,29.3086112728708
4608,2019,8,13.4793804354079,1006.06437420106,93.3085821959038,30.4349289198695,30.7866065584216
4608,2019,9,8.63850357788774,1010.85491929939,93.8608335508998,30.2029012548936,27.9691898689508
4608,2019,10,1.04994943450863,1012.85621725942,91.4357731367277,31.0591225403725,27.902935322163
4608,2019,11,0.226498930221811,1014.43441210345,89.3270315862403,29.6416728144636,26.5069264024362
4608,2019,12,0.00198884637856705,1017.01148724273,88.153360672453,28.2373941186468,24.4672856242073
4608,2020,1,0.150841263627412,1015.55250912591,87.5097990937166,29.778460484495,28.1751368452121
4608,2020,2,0.0137689409338817,1016.81102859023,83.4463356675373,30.1434096207256,25.9513703290368
4608,2020,3,2.47684126625149,1012.22210908262,87.2683083099422,32.3819573780557,31.0349272769683
4608,2020,4,2.35746736200108,1013.08304469109,86.4792286644679,32.5838310230739,28.6007705978226
4608,2020,5,5.09749334281282,1009.25493245534,87.1436060162071,33.6700892368083,29.3634374791308
4608,2020,6,3.89062099254475,1008.07655893437,91.4422888455995,32.1332040798682,28.5505846313355
4608,2020,7,4.85680325389668,1007.85380880088,92.3548896558806,32.0212764672198,28.6875371908875
4608,2020,8,8.41279182783103,1007.18506705767,95.0714797718505,30.5250446800656,30.3928842326073
4608,2020,9,8.08171198351398,1009.08611583127,95.9579033963075,30.6300765254259,27.8450127930479
4608,2020,10,6.2036428719096,1010.36123665444,95.0429740451516,28.1462093949253,26.6630368067192
4608,2020,11,0.132125004848999,1015.04562053046,90.8566569881343,29.2241456328721,26.3587026149799
4608,2020,12,0.00222821673418513,1016.26292529913,89.4312644277092,27.6832569258492,24.2284760155394
4608,2021,1,0,1016.99348272669,87.5458240058061,26.737354561037,24.8106142420543
4608,2021,2,1.23146066630476,1014.99129943951,87.6558247215024,29.5475544603173,25.3956744884305
4608,2021,3,1.76719325685798,1012.50043886334,87.6986027614547,32.1666057472282,32.9431003119324
4608,2021,4,4.84415573213613,1011.41801159411,90.2926500407616,32.5229205864483,26.195321025197
4608,2021,5,3.74285393141608,1009.00557465997,91.7499913869017,33.0901945435133,29.1326880885835
4608,2021,6,5.45514731742059,1007.58781477469,91.0734403940712,32.4046492531416,26.6169315032814
4608,2021,7,5.34971033515902,1006.74867076694,92.8395648924867,31.7502521279376,28.7573405078921
4608,2021,8,5.19653033882316,1008.51616579382,92.0058214243738,32.0636439177204,28.8836097906293
4608,2021,9,10.4202496280208,1009.54738658818,96.806078358735,30.0976868304075,25.6480112784972
4608,2021,10,5.16790245429733,1011.19578031395,94.4825216163052,30.0990414588032,27.8387791922563
4608,2021,11,0.0386955370491639,1013.97198109705,89.1647925692405,29.8462258371367,24.7257940923278
4608,2021,12,0.0326155837587311,1017.71819841287,87.6204968131345,28.0882446329627,24.5171177971662
4608,2022,1,0.152914148121511,1015.25345053274,89.3740754751742,29.4120779690098,25.8288667227595
4608,2022,2,1.51250541925169,1014.96735832479,88.5460323584418,28.8994655551307,23.3174172396164
4608,2022,3,2.34141405071295,1011.48388908125,89.3485362425252,32.0494849542112,33.0017415657667
4608,2022,4,2.12082244501105,1011.62553540338,87.3961408690961,32.0794185322655,26.0231162185905
4608,2022,5,8.39973700890671,1008.7783073885,93.0918859278852,30.9612442915444,28.3559532588351
4608,2022,6,5.66593294421731,1007.83012606102,91.7528028705848,32.7871456115093,27.2378435545005
4608,2022,7,9.17430515224041,1006.56128002046,94.6580017698582,31.6019321998956,29.3518610489969
4608,2022,8,8.5784236292745,1007.62309634071,95.2301443125386,31.0220961762404,29.0571256734578
4608,2022,9,10.6019060955539,1009.15766018941,96.1816277845297,30.2287846369244,26.0907509022346
4608,2022,10,3.50469716336734,1013.26272987811,90.6843336597471,29.9702962644295,27.5709927663601
4608,2022,11,1.57106055457123,1013.01280764053,91.2916005493655,30.5665339599453,25.2325209785766
4608,2022,12,0.00302129690644755,1016.28488327523,87.8086697893792,27.8013671156758,24.4331840870651
4608,2023,1,0.508850930328843,1017.1870890482,86.8583034669367,28.7954297537103,16.384200177676
4608,2023,2,0.162457188400533,1015.3448044618,85.5532696175432,32.7985554682357,20.210996098835
4608,2023,3,0.430364031130637,1013.81171407405,82.7530359593231,35.2648584244096,21.7144322824333
4608,2023,4,1.7556176627174,1009.590065005,80.7399595629705,38.3833130764175,26.0449043491348
4608,2023,5,4.83456552968993,1008.49120807766,87.6152835843033,36.5585377169906,25.9508028238703
4608,2023,6,7.63730557656318,1006.18962513054,92.8268348492825,34.4303531354132,25.3670062100468
4608,2023,7,9.06029661768178,1006.78457872165,92.8778103622855,33.862641762938,25.1136245530726
4608,2023,8,4.76587119820036,1008.74415728268,93.3723081470045,32.8253248256608,25.2619700018239
4608,2023,9,12.769271965835,1009.61877331254,96.8568859384769,31.5779241272839,24.5749969481637
4608,2023,10,5.1173851439797,1013.33568268703,94.1672175084818,32.7521097947871,24.272062014503
4614,2012,1,1.07679145747585,1010.69199786774,88.2362576742256,28.0301855195212,22.4133287604863
4614,2012,2,0.269560188214682,1012.4227941561,87.2788600072138,29.9809168493011,23.6992234263376
4614,2012,3,0.810558612000795,1012.02281867813,84.7282526104724,31.3244864881563,25.5692603142414
4614,2012,4,2.97394719142258,1010.44769273007,88.9211095809354,32.1318413815056,26.1623132743811
4614,2012,5,9.05701861155624,1006.97110350209,91.4983944481781,31.8755292108385,26.7133724672205
4614,2012,6,5.265931285034,1005.75639232005,89.2068377105649,31.3056973224297,27.5266800922479
4614,2012,7,8.4037358755288,1006.2594861336,91.2417566569853,30.9156400575196,26.4619443800826
4614,2012,8,8.09028619957744,1006.94448295109,91.5394444567561,30.4811140124815,27.0871818146681
